Date,Open,High,Low,Close,Adj Close,Volume
2021-03-12,3440,3480,3430,3450,3168.49707,100195200
2021-03-15,3440,3450,3380,3380,3104.208984,50077300
2021-03-16,3400,3410,3360,3360,3085.84082,60111200
2021-03-17,3410,3430,3370,3390,3113.392822,61701400
2021-03-18,3450,3480,3430,3450,3168.49707,101896400
2021-03-19,3410,3440,3380,3440,3159.312988,140000000
2021-03-22,3440,3440,3380,3380,3104.208984,53870300
2021-03-23,3390,3420,3350,3360,3085.84082,55323200
2021-03-24,3320,3390,3320,3370,3095.024902,67173200
2021-03-25,3400,3430,3380,3410,3131.760986,107607200
2021-03-26,3410,3500,3390,3490,3205.233154,106810400
2021-03-29,3470,3490,3400,3410,3131.760986,72214100
2021-03-30,3420,3430,3360,3380,3104.208984,66491800
2021-03-31,3380,3420,3330,3420,3140.945068,134671900
2021-04-01,3390,3440,3380,3390,3113.392822,73332000
2021-04-05,3430,3430,3370,3380,3104.208984,36029200
2021-04-06,3400,3410,3370,3370,3095.024902,40566400
2021-04-07,3410,3430,3380,3400,3122.576904,84754300
2021-04-08,3380,3400,3380,3390,3113.392822,59079700
2021-04-09,3390,3390,3360,3360,3085.84082,56861400
2021-04-12,3340,3390,3300,3310,3039.92041,79003200
2021-04-13,3340,3340,3300,3330,3058.288574,51300200
2021-04-14,3360,3360,3320,3340,3067.472412,52587500
2021-04-15,3340,3360,3320,3360,3085.84082,65669100
2021-04-16,3370,3370,3320,3360,3085.84082,52517800
2021-04-19,3330,3360,3330,3340,3067.472412,44899700
2021-04-20,3330,3350,3300,3320,3049.104492,55700100
2021-04-21,3290,3330,3280,3280,3012.368408,47167800
2021-04-22,3290,3340,3290,3330,3058.288574,54970000
2021-04-23,3330,3330,3290,3310,3039.92041,39798400
2021-04-26,3280,3300,3250,3250,2984.816162,55076200
2021-04-27,3240,3250,3140,3160,2902.159668,166985400
2021-04-28,3160,3170,3130,3140,2883.791504,91596300
2021-04-29,3150,3210,3140,3200,2938.895996,111785100
2021-04-30,3220,3260,3200,3200,2938.895996,143840800
2021-05-03,3200,3210,3130,3170,2911.34375,124724400
2021-05-04,3180,3210,3170,3210,2948.080078,60180600
2021-05-05,3210,3210,3180,3200,2938.895996,76480300
2021-05-06,3200,3200,3150,3190,2929.711914,91955600
2021-05-07,3200,3220,3180,3190,2929.711914,98099900
2021-05-10,3190,3200,3160,3170,2911.34375,104121900
2021-05-11,3170,3200,3150,3180,2920.527832,94281900
2021-05-17,3190,3190,3150,3190,2929.711914,114071400
2021-05-18,3190,3190,3150,3180,2920.527832,77310400
2021-05-19,3150,3220,3150,3160,2902.159668,48958100
2021-05-20,3190,3320,3180,3310,3039.92041,197430900
2021-05-21,3340,3350,3270,3270,3003.184326,104101400
2021-05-24,3290,3330,3220,3260,2994.000244,64347100
2021-05-25,3290,3320,3270,3300,3030.736328,62218300
2021-05-27,3350,3400,3330,3380,3104.208984,233551300
2021-05-28,3380,3400,3260,3270,3003.184326,87439800
2021-05-31,3300,3460,3300,3440,3159.312988,155768200
2021-06-02,3490,3500,3420,3450,3168.49707,108933400
2021-06-03,3420,3490,3420,3490,3205.233154,77627900
2021-06-04,3490,3510,3450,3500,3214.41748,70624200
2021-06-07,3540,3570,3500,3550,3260.337646,124440300
2021-06-08,3550,3550,3470,3500,3214.41748,132409400
2021-06-09,3340,3400,3310,3390,3270.380371,112204200
2021-06-10,3350,3500,3340,3480,3357.20459,137713700
2021-06-11,3490,3500,3420,3470,3347.557617,82336600
2021-06-14,3460,3470,3400,3410,3289.674805,46016500
2021-06-15,3410,3440,3380,3440,3318.616211,60528600
2021-06-16,3380,3430,3380,3410,3289.674805,39149800
2021-06-17,3370,3420,3350,3350,3231.791748,50286100
2021-06-18,3350,3400,3290,3350,3231.791748,168414300
2021-06-21,3280,3340,3260,3300,3183.556152,74248200
2021-06-22,3300,3370,3290,3300,3183.556152,89349200
2021-06-23,3310,3420,3310,3370,3251.086182,81901000
2021-06-24,3330,3360,3240,3250,3135.320557,101334200
2021-06-25,3250,3300,3240,3250,3135.320557,58330700
2021-06-28,3250,3260,3170,3170,3058.143311,66338900
2021-06-29,3190,3260,3150,3160,3048.496094,123411200
2021-06-30,3150,3180,3130,3150,3038.849121,142204500
2021-07-01,3160,3170,3090,3110,3000.260498,143665900
2021-07-02,3110,3130,3060,3070,2961.671875,161855700
2021-07-05,3070,3090,3010,3040,2932.730469,133815000
2021-07-06,3050,3070,3000,3010,2903.789063,151573500
2021-07-07,3030,3070,3010,3030,2923.083496,110215500
2021-07-08,3060,3060,3000,3010,2903.789063,132576600
2021-07-09,3040,3170,3030,3160,3048.496094,222916400
2021-07-12,3190,3190,3110,3130,3019.554688,86268000
2021-07-13,3160,3160,3050,3070,2961.671875,82856600
2021-07-14,3050,3070,3020,3060,2952.024902,84993400
2021-07-15,3110,3140,3080,3130,3019.554688,88092800
2021-07-16,3140,3170,3110,3170,3058.143311,63626300
2021-07-19,3160,3230,3150,3220,3106.37915,116219500
2021-07-21,3190,3240,3180,3210,3096.731934,115099400
2021-07-22,3210,3260,3210,3260,3144.967529,48865700
2021-07-23,3250,3250,3150,3170,3058.143311,67128400
2021-07-26,3140,3200,3140,3190,3077.437744,55525800
2021-07-27,3210,3270,3160,3270,3154.614746,62673400
2021-07-28,3250,3250,3150,3190,3077.437744,103282300
2021-07-29,3210,3290,3200,3230,3116.026123,126542400
2021-07-30,3200,3290,3200,3240,3125.67334,95143100
2021-08-02,3240,3310,3210,3310,3193.203369,60368200
2021-08-03,3310,3360,3290,3330,3212.497559,89712500
2021-08-04,3330,3370,3310,3370,3251.086182,63108600
2021-08-05,3360,3400,3320,3340,3222.144775,89742800
2021-08-06,3360,3380,3310,3320,3202.850342,31664200
2021-08-09,3260,3300,3220,3250,3135.320557,70299500
2021-08-10,3240,3270,3190,3230,3116.026123,57658000
2021-08-12,3260,3350,3240,3350,3231.791748,93133400
2021-08-13,3370,3380,3260,3300,3183.556152,59903600
2021-08-16,3300,3340,3290,3340,3222.144775,38661800
2021-08-18,3360,3440,3350,3420,3299.321777,162921300
2021-08-19,3410,3430,3360,3390,3270.380371,100851800
2021-08-20,3390,3430,3370,3400,3280.027588,113411000
2021-08-23,3420,3440,3400,3440,3318.616211,64122400
2021-08-24,3410,3420,3310,3400,3280.027588,69338100
2021-08-25,3390,3390,3330,3370,3251.086182,66618200
2021-08-26,3330,3360,3320,3360,3241.438965,55756100
2021-08-27,3370,3370,3310,3320,3202.850342,62419000
2021-08-30,3330,3400,3330,3400,3280.027588,64177700
2021-08-31,3400,3420,3360,3400,3280.027588,130019000
2021-09-01,3420,3420,3330,3340,3222.144775,85135200
2021-09-02,3350,3390,3350,3370,3251.086182,51633800
2021-09-03,3400,3420,3370,3390,3270.380371,65479800
2021-09-06,3410,3410,3380,3390,3270.380371,52640400
2021-09-07,3410,3410,3360,3380,3260.733398,42617400
2021-09-08,3400,3400,3310,3330,3212.497559,80636800
2021-09-09,3360,3390,3330,3390,3270.380371,82214400
2021-09-10,3380,3390,3320,3330,3212.497559,52115300
2021-09-13,3310,3350,3300,3350,3231.791748,45547200
2021-09-14,3380,3450,3350,3440,3318.616211,166002100
2021-09-15,3430,3450,3410,3450,3328.263184,73158300
2021-09-16,3470,3470,3400,3440,3318.616211,58318700
2021-09-17,3400,3530,3390,3530,3405.44043,117573100
2021-09-20,3500,3520,3460,3520,3395.793213,83985100
2021-09-21,3500,3560,3480,3530,3405.44043,95848100
2021-09-22,3530,3590,3520,3590,3463.323242,66835200
2021-09-23,3600,3610,3550,3560,3434.381836,104737500
2021-09-24,3560,3580,3540,3560,3434.381836,72224500
2021-09-27,3530,3560,3480,3520,3395.793213,87303000
2021-09-28,3510,3540,3490,3530,3405.44043,54671700
2021-09-29,3490,3540,3490,3530,3405.44043,53170100
2021-09-30,3550,3690,3540,3690,3559.794678,153853900
2021-10-01,3680,3690,3610,3660,3530.853271,109898400
2021-10-04,3620,3670,3600,3670,3540.500244,82205100
2021-10-05,3670,3680,3620,3670,3540.500244,140488300
2021-10-06,3690,3770,3650,3760,3627.324707,153535700
2021-10-07,3720,3740,3690,3720,3588.736084,56837600
2021-10-08,3730,3800,3720,3800,3665.913086,91361800
2021-10-11,3800,3850,3770,3810,3675.560303,78865000
2021-10-12,3780,3840,3770,3780,3646.618896,69866300
2021-10-13,3750,3820,3750,3770,3636.97168,87143900
2021-10-14,3770,3830,3770,3830,3694.854492,95817900
2021-10-15,3840,3840,3750,3810,3675.560303,69707700
2021-10-18,3840,3840,3790,3790,3656.266113,78580700
2021-10-19,3750,3800,3720,3740,3608.030273,61095700
2021-10-21,3780,3880,3760,3850,3714.148926,169659500
2021-10-22,3860,3880,3820,3870,3733.443115,59640700
2021-10-25,3800,3840,3780,3780,3646.618896,58246300
2021-10-26,3800,3830,3780,3800,3665.913086,58615100
2021-10-27,3820,3830,3770,3790,3656.266113,52210100
2021-10-28,3820,3820,3710,3750,3617.67749,61151100
2021-10-29,3750,3810,3730,3800,3665.913086,70430900
2021-11-01,3810,3820,3700,3700,3569.44165,65447100
2021-11-02,3700,3710,3640,3660,3530.853271,170260000
2021-11-03,3620,3740,3620,3720,3588.736084,48810500
2021-11-04,3750,3780,3720,3770,3636.97168,53494200
2021-11-05,3760,3770,3710,3770,3636.97168,43133000
2021-11-08,3780,3780,3710,3750,3617.67749,58758600
2021-11-09,3730,3740,3680,3710,3579.088867,92427800
2021-11-10,3670,3720,3670,3700,3569.44165,53511200
2021-11-11,3700,3730,3640,3650,3521.206055,95789600
2021-11-12,3660,3660,3600,3600,3472.970459,115142400
2021-11-15,3600,3650,3600,3600,3472.970459,91001800
2021-11-16,3590,3680,3590,3670,3540.500244,99590700
2021-11-17,3690,3690,3600,3630,3501.911865,82023300
2021-11-18,3630,3640,3600,3630,3501.911865,53290400
2021-11-19,3660,3920,3660,3900,3762.384521,310615000
2021-11-22,3920,3930,3780,3800,3665.913086,206683100
2021-11-23,3800,3850,3780,3800,3665.913086,67778800
2021-11-24,3840,3840,3790,3800,3665.913086,67303800
2021-11-25,3880,4090,3850,4000,3858.855957,264897100
2021-11-26,4040,4050,3970,4010,3868.503174,231870300
2021-11-29,4010,4170,3980,4140,3993.916016,228774600
2021-11-30,4150,4170,3990,3990,3849.20874,435800600
2021-12-01,4040,4150,4020,4080,3936.033203,200699200
2021-12-02,4140,4190,4100,4160,4013.210205,116093100
2021-12-03,4130,4180,4050,4070,3926.385986,96760700
2021-12-06,4060,4250,4050,4170,4022.857422,106756900
2021-12-07,4180,4200,4120,4150,4003.562988,121543400
2021-12-08,4100,4120,4010,4090,3945.680176,113845600
2021-12-09,4090,4150,4080,4150,4003.562988,86985800
2021-12-10,4070,4150,4070,4150,4003.562988,90725000
2021-12-13,4150,4150,4080,4080,3936.033203,65533000
2021-12-14,4120,4120,4070,4100,3955.327393,75736900
2021-12-15,4060,4140,4060,4080,3936.033203,84424500
2021-12-16,4110,4150,4060,4100,3955.327393,98164300
2021-12-17,4010,4100,4010,4100,3955.327393,149615800
2021-12-20,4070,4110,4040,4080,3936.033203,72794200
2021-12-21,4110,4190,4100,4160,4013.210205,98039300
2021-12-22,4160,4170,4110,4110,3964.974609,50574500
2021-12-23,4110,4160,4100,4160,4013.210205,54508200
2021-12-24,4160,4170,4100,4110,3964.974609,29075600
2021-12-27,4150,4150,4070,4080,3936.033203,30748000
2021-12-28,4080,4130,4050,4090,3945.680176,39443300
2021-12-29,4100,4130,4080,4080,3936.033203,25596100
2021-12-30,4130,4130,4040,4040,3897.44458,50575100
2022-01-03,4060,4180,4050,4180,4032.504395,65937900
2022-01-04,4180,4200,4150,4170,4022.857422,42984700
2022-01-05,4150,4190,4030,4050,3907.091553,119584700
2022-01-06,4090,4120,4030,4120,3974.621582,89197500
2022-01-07,4120,4190,4090,4170,4022.857422,68415100
2022-01-10,4180,4190,4100,4100,3955.327393,44921200
2022-01-11,4120,4160,4090,4090,3945.680176,61890200
2022-01-12,4110,4140,4070,4110,3964.974609,45132700
2022-01-13,4170,4180,4110,4180,4032.504395,84148400
2022-01-14,4140,4190,4130,4190,4042.151611,28193100
2022-01-17,4200,4200,4140,4180,4032.504395,39816300
2022-01-18,4200,4250,4160,4250,4100.034668,112212200
2022-01-19,4260,4260,4230,4250,4100.034668,88713900
2022-01-20,4300,4300,4190,4220,4071.093018,100014500
2022-01-21,4240,4330,4190,4330,4177.211426,75534800
2022-01-24,4260,4310,4250,4300,4148.27002,70404500
2022-01-25,4310,4320,4250,4290,4138.623047,116353600
2022-01-26,4380,4390,4290,4390,4235.094238,127641400
2022-01-27,4400,4400,4260,4270,4119.328613,98613900
2022-01-28,4260,4300,4230,4260,4109.681641,61686700
2022-01-31,4210,4250,4190,4190,4042.151611,88735900
2022-02-02,4170,4200,4150,4170,4022.857422,144006000
2022-02-03,4200,4210,4160,4200,4051.798828,58212400
2022-02-04,4260,4260,4180,4230,4080.740234,98728700
2022-02-07,4230,4290,4210,4290,4138.623047,90285800
2022-02-08,4280,4280,4230,4230,4080.740234,71210400
2022-02-09,4280,4280,4210,4280,4128.976074,95375000
2022-02-10,4400,4470,4340,4460,4302.624512,233984700
2022-02-11,4500,4550,4410,4450,4292.977051,130081900
2022-02-14,4380,4400,4310,4400,4244.741699,104903700
2022-02-15,4400,4440,4360,4410,4254.388672,75305900
2022-02-16,4420,4460,4380,4400,4244.741699,90121200
2022-02-17,4400,4440,4360,4410,4254.388672,72970200
2022-02-18,4420,4440,4370,4400,4244.741699,71111300
2022-02-21,4370,4420,4340,4370,4215.800293,58883000
2022-02-22,4320,4360,4250,4300,4148.27002,106985800
2022-02-23,4280,4370,4270,4350,4196.505859,110562400
2022-02-24,4280,4320,4200,4240,4090.387207,126158600
2022-02-25,4240,4350,4240,4340,4186.858887,208757000
2022-03-01,4640,4650,4350,4350,4196.505859,206416900
2022-03-02,4400,4400,4270,4290,4138.623047,152165300
2022-03-04,4440,4440,4300,4400,4244.741699,155369100
2022-03-07,4400,4530,4370,4510,4350.859863,177360400
2022-03-08,4600,4700,4540,4620,4456.978516,234086000
2022-03-09,4550,4620,4420,4440,4283.330078,145145900
2022-03-10,4500,4500,4380,4410,4254.388672,130830800
2022-03-11,4410,4590,4400,4590,4428.037109,143446200
2022-03-14,4650,4670,4540,4580,4418.390137,166572700
2022-03-15,4630,4630,4570,4620,4456.978516,231077800
2022-03-16,4660,4660,4550,4630,4466.625977,109961900
2022-03-17,4550,4580,4450,4480,4321.918457,246300800
2022-03-18,4490,4540,4470,4540,4379.801758,210266100
2022-03-21,4550,4570,4520,4550,4389.44873,79691600
2022-03-22,4550,4580,4540,4550,4389.44873,98699900
2022-03-23,4550,4570,4500,4550,4389.44873,78299500
2022-03-24,4500,4570,4500,4560,4399.095703,89578400
2022-03-25,4510,4540,4480,4520,4360.507324,90053700
2022-03-28,4510,4600,4500,4600,4437.68457,184131000
2022-03-29,4600,4620,4560,4560,4399.095703,77920800
2022-03-30,4620,4620,4560,4580,4418.390137,118749100
2022-03-31,4620,4640,4560,4580,4418.390137,108109700
2022-04-01,4550,4580,4530,4580,4418.390137,86590300
2022-04-04,4560,4570,4490,4540,4379.801758,103480300
2022-04-05,4550,4550,4500,4520,4360.507324,52172300
2022-04-06,4490,4500,4420,4430,4273.683105,108368800
2022-04-07,4450,4540,4440,4540,4379.801758,143921800
2022-04-08,4580,4610,4560,4580,4418.390137,161974500
2022-04-11,4610,4610,4550,4590,4428.037109,90521500
2022-04-12,4620,4630,4580,4630,4466.625977,187948000
2022-04-13,4700,4720,4650,4690,4524.508789,196864200
2022-04-14,4700,4730,4660,4680,4514.861328,112735200
2022-04-18,4720,4730,4690,4710,4543.802734,120778200
2022-04-19,4740,4750,4680,4680,4514.861328,92268300
2022-04-20,4680,4690,4620,4630,4466.625977,88360900
2022-04-21,4620,4670,4600,4620,4456.978516,97575800
2022-04-22,4620,4680,4580,4620,4456.978516,101299100
2022-04-25,4610,4720,4580,4710,4543.802734,92045500
2022-04-26,4680,4760,4670,4760,4592.038574,85945800
2022-04-27,4720,4790,4720,4770,4601.685547,136485600
2022-04-28,4850,4850,4620,4620,4456.978516,198484800
2022-05-09,4560,4560,4300,4310,4157.91748,343682000
2022-05-10,4120,4380,4120,4340,4186.858887,281386300
2022-05-11,4400,4480,4330,4330,4177.211426,154455400
2022-05-12,4340,4390,4250,4300,4148.27002,233518500
2022-05-13,4250,4350,4230,4260,4109.681641,190889200
2022-05-17,4250,4290,4180,4180,4032.504395,170880700
2022-05-18,4230,4290,4190,4250,4100.034668,185359500
2022-05-19,4180,4230,4150,4210,4061.445801,112679300
2022-05-20,4220,4230,4170,4170,4022.857422,141701800
2022-05-23,4160,4180,4070,4110,3964.974609,196569900
2022-05-24,4120,4200,4120,4150,4003.562988,151693700
2022-05-25,4200,4210,4150,4200,4051.798828,166595400
2022-05-27,4260,4300,4210,4300,4148.27002,186513500
2022-05-30,4340,4340,4200,4250,4100.034668,107614100
2022-05-31,4270,4330,4230,4310,4157.91748,469620300
2022-06-02,4390,4390,4270,4290,4138.623047,164481100
2022-06-03,4310,4390,4300,4310,4157.91748,108852800
2022-06-06,4310,4340,4270,4340,4186.858887,79319400
2022-06-07,4340,4340,4250,4250,4100.034668,142504000
2022-06-08,4150,4170,4080,4100,4100,202555900
2022-06-09,4080,4130,4050,4050,4050,148580200
2022-06-10,4040,4080,4000,4020,4020,189186700
2022-06-13,3950,4100,3930,4080,4080,156054900
2022-06-14,4050,4120,4020,4110,4110,117325600
2022-06-15,4060,4080,4030,4060,4060,94848800
2022-06-16,4120,4120,4030,4040,4040,96042200
2022-06-17,4010,4120,3980,4120,4120,169375800
2022-06-20,4050,4060,4000,4040,4040,82101200
2022-06-21,4060,4120,4030,4110,4110,77489000
2022-06-22,4090,4090,4040,4050,4050,60907800
2022-06-23,4030,4160,4030,4160,4160,101065400
2022-06-24,4230,4230,4100,4150,4150,81050700
2022-06-27,4110,4120,4040,4070,4070,71574300
2022-06-28,4010,4050,4000,4030,4030,128618800
2022-06-29,4000,4080,4000,4040,4040,72888100
2022-06-30,4110,4110,4000,4000,4000,116718900
2022-07-01,4010,4040,4000,4020,4020,39572500
2022-07-04,4020,4040,3840,3990,3990,115885200
2022-07-05,4010,4070,3950,3990,3990,72329600
2022-07-06,4050,4050,3970,4020,4020,62679000
2022-07-07,4040,4050,4010,4040,4040,42393800
2022-07-08,4050,4060,4000,4010,4010,64049000
2022-07-11,4100,4100,4000,4040,4040,42258000
2022-07-12,4060,4060,4010,4010,4010,43399800
2022-07-13,4010,4030,3930,3940,3940,96218200
2022-07-14,3940,4020,3900,4020,4020,68708500
2022-07-15,4040,4210,4010,4150,4150,146093800
2022-07-18,4110,4190,4070,4190,4190,84009400
2022-07-19,4190,4190,4130,4160,4160,91367900
2022-07-20,4140,4220,4140,4210,4210,82344000
2022-07-21,4210,4260,4180,4260,4260,107234600
2022-07-22,4240,4240,4190,4230,4230,59792300
2022-07-25,4240,4260,4220,4240,4240,37218000
2022-07-26,4240,4250,4190,4250,4250,49786900
2022-07-27,4230,4300,4210,4300,4300,60672300
2022-07-28,4310,4320,4190,4240,4240,110767300
2022-07-29,4280,4300,4210,4230,4230,108823600
2022-08-01,4230,4300,4230,4300,4300,104724300
2022-08-02,4350,4450,4250,4450,4450,112228800
2022-08-03,4450,4590,4410,4500,4500,251825000
2022-08-04,4450,4550,4450,4550,4550,186881500
2022-08-05,4590,4650,4530,4650,4650,268967200
2022-08-08,4700,4700,4650,4700,4700,191023500
2022-08-09,4700,4700,4630,4640,4640,164453900
2022-08-10,4530,4590,4490,4560,4560,162061400
2022-08-11,4550,4610,4520,4570,4570,123629000
2022-08-12,4570,4600,4530,4550,4550,124552500
2022-08-15,4540,4570,4440,4450,4450,136882800
2022-08-16,4530,4580,4410,4410,4410,127710800
2022-08-18,4360,4550,4350,4550,4550,182044300
2022-08-19,4560,4610,4460,4600,4600,177623900
2022-08-22,4550,4660,4530,4650,4650,202320400
2022-08-23,4680,4710,4610,4660,4660,229431400
2022-08-24,4660,4770,4600,4750,4750,189007900
2022-08-25,4680,4700,4560,4570,4570,179495700
2022-08-26,4510,4540,4480,4490,4490,184317100
2022-08-29,4370,4550,4360,4520,4520,101529800
2022-08-30,4580,4620,4480,4480,4480,118884300
2022-08-31,4420,4600,4420,4560,4560,175300400
2022-09-01,4560,4650,4530,4580,4580,120871700